序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
2758,82765931,留法顧問有限公司,臺中市北屯區崇德路二段128號12樓之2,柯夢龍,300000,1070919
2759,82765947,景霖企業有限公司,臺中市西屯區東興路三段381號5樓之3,呂岡霖,1000000,1070919
2760,82765952,訊富有限公司,臺中市西屯區上安里至善路18巷7號1樓,湯國宏,900000,1070919
2761,82765968,東欣油品科技有限公司,臺中市大里區永隆里永隆九街37巷3號1樓,張進鴻,200000,1070919
2762,82765974,裕暉企業有限公司,臺中市南屯區寶山里寶山五街120號1樓,李垂嘉,1500000,1070919
2763,82765989,勝宜時尚管理顧問有限公司,臺中市北屯區東光里東山路一段221號2樓,張詩宜,100000,1070919
2764,82765995,利美企管顧問有限公司,臺中市北區淡溝里英才路396號4樓之2,劉慧美,200000,1070919
2765,82766002,翠潤生技有限公司,臺中市西屯區何德里漢口路二段151號12樓之5,張維邦,600000,1070919
2766,82766018,禾芯全球有限公司,臺中市北屯區和平里和順路435號12樓,蘇倉琪,100000,1070919
2767,82766024,衣世代科技有限公司,臺中市北屯區進化北路63號5樓之1,陳霆州,3000000,1070919
2768,82766039,粉紅螺絲有限公司,臺中市北屯區軍功里軍榮五街205號1樓,張碧如,2000000,1070919
2769,82766066,清蓮科技有限公司,臺中市大安區海墘里大安港路1142號1樓,陳啓倉,3000000,1070920
2770,82766072,帝博國際有限公司,臺中市西區臺灣大道二段101號5樓,帝博,500000,1070920
2771,82766087,興大文化有限公司,臺中市北區錦新街28號10樓,王佩芳,100000,1070920
2772,82766093,安德麗斯有限公司,臺中市大雅區上楓里民族街147北一巷49之5號1樓,陳榮崴,500000,1070921
2773,82766100,立業科技工具有限公司,臺中市大里區塗城里光明路12號,王麗雯,1000000,1070921
2774,82766116,乙禾地產有限公司,臺中市豐原區大湳里圓環北路一段298號,劉玉珍,9000000,1070925
2775,82766122,陳惠豪空間設計有限公司,臺中市北區賴福里進化北路392之2號7樓之1,陳惠珠,300000,1070925
2776,82766137,言咖包程管理顧問有限公司,臺中市西屯區上石里青海路二段286號9樓之10,江美葉,200000,1070925
2777,82766143,苠鑫食品有限公司,臺中市北區頂厝里北興街340號9樓之2,林義偉,600000,1070926
2778,82766158,佳電自動控制有限公司,臺中市龍井區忠和里工業路188巷29號1樓,陳世昆,1000000,1070926
2779,82766164,姚府國際有限公司,臺中市太平區中政里永豐北路66號9樓,姚志鴻,700000,1070926
2780,82766170,諾爾貿易有限公司,臺中市西屯區精誠路6號1樓,王喜爾,700000,1070926
2781,82766185,海碩國際科技股份有限公司,臺中市大里區東湖里東南路15之1號,陳民治,5000000,1070927
2782,82766191,健美先生搬家貨運有限公司,臺中市南屯區保安六街143號11樓之16,莊惠蘭,10000000,1070927
2783,82766208,恩光影像有限公司,臺中市北區雙十路二段65之2號,歐菊娣,100000,1070927
2784,82766214,瑋豐檢驗科技有限公司,臺中市南區崇倫里忠明南路730巷34號5樓,林宗翰,1000000,1070927
2785,82766220,添和科技有限公司,臺中市北屯區平興里遼陽六街75號一樓,鄧荃,1000000,1070927
2786,82766848,艾美德醫學科技股份有限公司,桃園市楊梅區永平里三元街5號1樓,鄭思敏,1000000,1070912
2787,82766853,禹洋科技股份有限公司,桃園市觀音區金湖里中山路一段1435號,蔡長憲,5000000,1070912
2788,82766869,協旺有限公司,桃園市中壢區永光里民權路三段100號 （1樓）,袁銘俊,20000,1070912
2789,82766875,一倍重力有限公司,桃園市蘆竹區南順一街48巷2號1樓,林建廷,200000,1070912
2790,82766880,裕濬貿易有限公司,桃園市大溪區仁義里僑愛巷7號,王秀香,500000,1070912
2791,82766896,宇洋國際通運有限公司,桃園市大園區文興街111之3號6樓,鄭冬洋,100000,1070912
2792,82766903,明錩金屬有限公司,桃園市平鎮區上海路210號2樓之1,陳玉美,1000000,1070912
2793,82766919,運豐集運國際物流有限公司,桃園市蘆竹區五福里五福六路71巷22號,周秋玉,5000000,1070913
2794,82766925,和玉蓉有限公司,桃園市平鎮區金陵里振平街209號2樓,江依橙,500000,1070913
2795,82766930,宸品國際有限公司,桃園市桃園區同德十二街362號10樓,林語涵,1000000,1070913
2796,82766946,安旭生物科技股份有限公司,桃園市龜山區科技一路69號3樓,鄧瑞玲,2000000,1070913
2797,82766951,吉福鑫行銷有限公司,桃園市八德區大智路130號11樓,黎瑞銘,100000,1070913
2798,82766967,泰睿盟系統有限公司,桃園市中壢區興平里中豐路182號2樓,石正宗,7000000,1070913
2799,82766973,博洋工程有限公司,桃園市龜山區萬壽路一段551巷1弄6號,吳學澧,2000000,1070913
2800,82766988,新仁機械有限公司,桃園市八德區廣興里新興路342巷91弄11號(1樓),曾忠仁,1000000,1070913
2801,82766994,皓愷有限公司,桃園市中壢區龍平里龍平路125巷(一樓),尹恬,60000,1070913
2802,82767001,昌和醫療儀器有限公司,桃園市八德區竹興街29巷12號10樓,徐功琦,300000,1070913
2803,82767017,棋羽有限公司,桃園市中壢區普忠里實踐路230號（1樓）,林瑩怡,1000000,1070913
2804,82767023,金和鼎有限公司,桃園市桃園區桃二街61號5樓,李雅如,350000,1070913
2805,82767038,雙聯土地開發有限公司,桃園市龍潭區中山里北龍路271號1樓,黃炳璋,200000,1070913
2806,82767044,瀚辰實業有限公司,桃園市中壢區龍慈里龍慈路239巷13號10樓,陳定楷,1000000,1070913
2807,82767059,亞益科技有限公司,桃園市中壢區中華路二段367巷107號4樓,葉欲民,3000000,1070913
2808,82767065,立譜文教興業有限公司,桃園市桃園區莊敬里莊敬路一段234號13樓,楊翊珮,600000,1070914
2809,82767071,鑽堡科技有限公司,桃園市桃園區樹仁三街131巷26弄11號,李佳儒,1000000,1070914
2810,82767086,宸茂精密有限公司,桃園市龜山區茶專路32號,周仲茂,3000000,1070914
2811,82767092,法蘭克設計有限公司,桃園市蘆竹區南崁路一段83號7樓之2,劉士榮,1000000,1070914
2812,82767109,廣方國際貿易有限公司,桃園市八德區龍友里龍宮街19號（1樓）,曾紀永,500000,1070914
2813,82767115,胡同齋食品有限公司,桃園市中壢區普忠里普忠路155號,胡介山,1000000,1070914
2814,82767121,晨翔管理顧問有限公司,桃園市中壢區三樂二街30號6樓,林佳儀,100000,1070914
2815,82767136,一二三室內裝修有限公司,桃園市平鎮區湧光里湧光路550巷6號2樓,孫秀婷,1000000,1070914
2816,82767157,禾梵有限公司,桃園市大園區埔心里海豐坡26之5號,劉名倫,3000000,1070914
2817,82767163,光祥實業有限公司,桃園市桃園區青溪里光文街15號（2樓）,王錦松,300000,1070914
2818,82767179,晴順實業有限公司,桃園市桃園區青溪里光文街15號（1樓）,劉欽凱,300000,1070914
2819,82767184,乙太農產品有限公司,桃園市平鎮區廣仁里新光路65巷20號（1樓）,王瑞敏,100000,1070914
2820,82767190,泓合科技有限公司,桃園市桃園區莊敬里莊敬路一段332號2樓之2,陳立彬,200000,1070914
2821,82767207,群朗行銷有限公司,桃園市桃園區延壽街168巷6號1樓,鍾字汛,2000000,1070914
2822,82767213,金鉅翔精密工業有限公司,桃園市龜山區樂善里文明二街2之1號,許珮儀,3000000,1070914
2823,82767229,閎捷建設有限公司,桃園市大園區田心里中正西路62號,王俊傑,25000000,1070917
2824,82767234,利亙通國際有限公司,桃園市楊梅區雙榮里民族路五段29巷72弄5號1樓,黎亦秦,500000,1070917
2825,82767240,合心餐飲顧問有限公司,桃園市平鎮區北華里振平街92號（1樓）,張書珩,2000000,1070917
2826,82767255,銓順精密工業有限公司,桃園市龜山區茶專二街52號,陳麗文,12500000,1070917
2827,82767261,醉三居有限公司,桃園市桃園區中德里永福西街115巷24號,鄭朝夫,500000,1070917
2828,82767277,佛利民有限公司,桃園市桃園區西門里和興街25號2樓之12,潘耘泓,500000,1070917
2829,82767282,雅士達國際有限公司,桃園市八德區大發里後庄街26巷4號,簡武雄,5000000,1070917
2830,82767298,萬家福企業有限公司,桃園市八德區介壽路二段748巷2弄8號,林清輝,3000000,1070917
2831,82767305,桂格全球生醫有限公司,桃園市中壢區忠孝里忠孝路304號2樓,鄧翔駿,6000000,1070917
2832,82767311,祥陞起重有限公司,桃園市大園區田心里華中街101號,陳佳檳,1000000,1070917
2833,82767327,金富業企業有限公司,桃園市八德區大正里正福一街2巷41號,陳美玲,2000000,1070917
2834,82767332,格米里研國際有限公司,桃園市中壢區元化路245之2號3樓,趙威,100000,1070917
2835,82767348,兆禾國際物流有限公司,桃園市龍潭區凌雲里12鄰聖亭路272之1號七樓,黃素月,200000,1070917
2836,82767353,寰普科技有限公司,桃園市蘆竹區瓦窯里南山路一段349巷5號（1樓）,趙丹,1000000,1070917
2837,82767369,鵬盛有限公司,桃園市桃園區同安里藝文一街48號2樓,吳昱聖,100000,1070917
2838,82767375,麥卡歐股份有限公司,桃園市楊梅區永平里三元街5號（2樓）,鄭雁芸,500000,1070917
2839,82767380,寶輩貿易有限公司,桃園市蘆竹區南崁里南華一街136號15樓之4,張俊賢,500000,1070917
2840,82767396,友睿國際貿易有限公司,桃園市中壢區元化路275之4號16樓,羅正良,5000000,1070917
2841,82767403,台灣川原國際貿易有限公司,桃園市中壢區中和路271號（1樓）,川原 秀貴,500000,1070918
2842,82767419,稻穗股份有限公司,桃園市蘆竹區南崁里經國路890號9樓,張中星,1500000,1070918
2843,82767425,海騰鴻股份有限公司,桃園市桃園區中埔六街47號8樓,白明煒,500000,1070918
2844,82767430,正一停車興業有限公司,桃園市大園區大園里中山南路119號(1樓),游輝正,2000000,1070918
2845,82767446,壹豪工程有限公司,桃園市龜山區文青路222號6樓之9,張家銘,150000,1070918
2846,82767451,十拓設計有限公司,桃園市桃園區同安里新埔六街101號14樓,陳錦鴻,3000000,1070918
2847,82767467,世逸科技有限公司,桃園市桃園區東埔里民生路599巷5號7樓,陳建佑,5000000,1070918
2848,82767473,奕千投資有限公司,桃園市大溪區一心里復興路92號,邱顯能,29000000,1070918
2849,82767488,冠和壹投資股份有限公司,桃園市中壢區新生路二段334號,邱奕鈞,15000000,1070918
2850,82767494,第三人生科技有限公司,桃園市桃園區力行路7號11樓之1,邱雅達,200000,1070918
2851,82767500,天酉生技有限公司,桃園市桃園區中埔二街91號3樓,曾桂美,100000,1070918
2852,82767516,佶旺興業有限公司,桃園市楊梅區青山二街379巷5號6樓,葉秀珍,8000000,1070918
2853,82767522,桃源公寓大廈管理維護有限公司,桃園市中壢區龍岡路三段124巷48號,吳宗翰,10000000,1070918
2854,82767537,有達企管顧問有限公司,桃園市龜山區龜山里自強東路202號(2樓),于吉瑞,5000000,1070918
2855,82767543,泓琳國際有限公司,桃園市桃園區同安里藝文一街48號2樓,陳嚴秀錦,660000,1070918
2856,82767558,銀鍠有限公司,桃園市大園區菓林路259巷37號（1樓）,林雅雯,1000000,1070918
2857,82767564,玖盛資源整合有限公司,桃園市蘆竹區經國路896號9樓,楊盛夫,1150000,1070918
2858,82767570,台灣真正牛樟芝有限公司,桃園市蘆竹區中福里文中路一段118號(1樓),嚴月卿,3000000,1070808
2859,82767585,鋒國際企業有限公司,桃園市平鎮區平南里中豐路南勢二段260號,黃信國,1000000,1070918
2860,82767591,丞恮有限公司,桃園市桃園區光興里縣府路128號2樓,簡志堅,1000000,1070918
2861,82767608,川留餐飲有限公司,桃園市桃園區大林里桃鶯路362號(1樓),王長俤,500000,1070918
2862,82767614,丹沁有限公司,桃園市桃園區藝文一街86之5號15樓,林詣雯,250000,1070918
2863,82767620,錞輝實業有限公司,桃園市桃園區中路里中山路812巷25之2號,呂孟哲,100000,1070918
2864,82767635,鐍湧有限公司,桃園市桃園區復興路389號5樓之2,楊勝進,5000000,1070919
2865,82767641,台灣波蒂朶儷嘉有限公司,桃園市桃園區同安里藝文一街86之3號12樓,郭瓊津,2000000,1070919
2866,82767656,順創實業有限公司,桃園市平鎮區高雙里高雙路85號（1樓）,黃彰正,2000000,1070919
2867,82767662,富林登國際貿易有限公司,桃園市龜山區大華里頂湖五街22號,游鈞偉,1000000,1070919
2868,82767678,和駒有限公司,桃園市觀音區崙坪里1鄰崙坪1之51號(二樓),邱煥六,1000000,1070919
2869,82767683,舜新能源科技有限公司,桃園市桃園區青溪里中央街147號,陳美華,1000000,1070919
2870,82767699,慶隆貿易有限公司,桃園市平鎮區北安里德育路105巷2號(1樓),沈桂玉,1000000,1070919
2871,82767712,脈動機電股份有限公司,桃園市中壢區林森里黃興街93號3樓,許王雪珠,5000000,1070919
2872,82767728,基展防災工程有限公司,桃園市中壢區月眉里環保路522巷95號（1樓）,鄧志強,1000000,1070919
2873,82767733,合傑股份有限公司,桃園市蘆竹區興榮里南竹路一段98巷18號4樓,周勤富,10000000,1070919
2874,82767749,永祥泵浦有限公司,桃園市桃園區中正五街231號(1樓),許義麟,500000,1070919
2875,82767760,網壹資訊股份有限公司,桃園市平鎮區金陵路三段150巷56號(1樓),楊孟偉,10000000,1070921
2876,82767776,倍思捷廣告有限公司,桃園市平鎮區平東路239巷39弄2號,林世偉,1000000,1070920
2877,82767781,天宇房屋有限公司,桃園市中壢區明德里龍岡路二段75號二樓,蘇庭範,1000000,1070920
2878,82767797,勇如食品有限公司,桃園市中壢區中山東路三段230巷6之1號7樓,胡蔚勇,1500000,1070920
2879,82767804,新兀教育科技有限公司,桃園市桃園區民生里民生路194號(2樓),郭韋希,1000000,1070920
2880,82767810,杰騰貿易有限公司,桃園市八德區和義二街53號4樓,紀慧敏,1000000,1070920
2881,82767826,精品統有限公司,桃園市大園區大園里新生北路11巷3號(1樓),葉家榕,100000,1070920
2882,82767831,軒田機械有限公司,桃園市八德區廣興二路5號7樓之6,郭正忠,1000000,1070920
2883,82767847,赫赫室內裝修設計工程有限公司,桃園市龜山區新嶺里延美街18號,黃奕珵,3000000,1070920
2884,82767852,天基國際有限公司,桃園市桃園區國豐十街239巷9號1樓,陳玉紅,1000000,1070920
2885,82767868,鈞盛有限公司,桃園市桃園區雲林里復明一街11號十二樓,洪永昌,100000,1070920
2886,82767874,明鼎實業有限公司,桃園市平鎮區東勢里快速路二段138之1號,張洛宣,1000000,1070920
2887,82767889,進仕有限公司,桃園市桃園區同安里藝文一街86之3號12樓,游淑萍,200000,1070920
2888,82767895,禾原空間設計有限公司,桃園市大溪區仁和里埔頂路一段109號(1樓),陳世明,500000,1070920
2889,82767902,元德實業有限公司,桃園市平鎮區南勢里南東路48號7樓之5,温欣樺,1000000,1070920
2890,82767918,哲遠網通有限公司,桃園市桃園區大興西路二段126號(1樓),蔡宏佳,500000,1070920
